ticker,sector,growth_sleeve,value_sleeve,defensive_value_index,growth_tech_index,roe,roic,debt_to_equity,ev_ebitda,pb_ratio,earnings_stability,interest_coverage,mktcap_to_assets,slope_per_period_roe,slope_per_period_roic,slope_per_period_debt_to_equity,slope_per_period_ev_ebitda,slope_per_period_pb_ratio,slope_per_period_earnings_stability,slope_per_period_interest_coverage,slope_per_period_mktcap_to_assets,recent_vs_early_pct_roe,recent_vs_early_pct_roic,recent_vs_early_pct_debt_to_equity,recent_vs_early_pct_ev_ebitda,recent_vs_early_pct_pb_ratio,recent_vs_early_pct_earnings_stability,recent_vs_early_pct_interest_coverage,recent_vs_early_pct_mktcap_to_assets,latest_value_roe,latest_value_roic,latest_value_debt_to_equity,latest_value_ev_ebitda,latest_value_pb_ratio,latest_value_earnings_stability,latest_value_interest_coverage,latest_value_mktcap_to_assets,pct_change_roe,pct_change_roic,pct_change_debt_to_equity,pct_change_ev_ebitda,pct_change_pb_ratio,pct_change_earnings_stability,pct_change_interest_coverage,pct_change_mktcap_to_assets,total_change_roe,total_change_roic,total_change_debt_to_equity,total_change_ev_ebitda,total_change_pb_ratio,total_change_earnings_stability,total_change_interest_coverage,total_change_mktcap_to_assets,n_obs_roe,n_obs_roic,n_obs_debt_to_equity,n_obs_ev_ebitda,n_obs_pb_ratio,n_obs_earnings_stability,n_obs_interest_coverage,n_obs_mktcap_to_assets,is_recovery_roe,is_recovery_roic,is_recovery_debt_to_equity,is_recovery_ev_ebitda,is_recovery_pb_ratio,is_recovery_earnings_stability,is_recovery_mktcap_to_assets,is_recovery_interest_coverage,is_deteriorating_roe,is_deteriorating_roic,is_deteriorating_debt_to_equity,is_deteriorating_ev_ebitda,is_deteriorating_pb_ratio,is_deteriorating_earnings_stability,is_deteriorating_mktcap_to_assets,is_deteriorating_interest_coverage,strong_trend_roe,strong_trend_roic,strong_trend_debt_to_equity,strong_trend_ev_ebitda,strong_trend_pb_ratio,strong_trend_earnings_stability,strong_trend_mktcap_to_assets,strong_trend_interest_coverage,trend_direction_roe,trend_direction_roic,trend_direction_debt_to_equity,trend_direction_ev_ebitda,trend_direction_pb_ratio,trend_direction_earnings_stability,trend_direction_mktcap_to_assets,trend_direction_interest_coverage,overall_slope_roe,overall_slope_roic,overall_slope_debt_to_equity,overall_slope_ev_ebitda,overall_slope_pb_ratio,overall_slope_earnings_stability,overall_slope_mktcap_to_assets,overall_slope_interest_coverage,recent_vs_early_pct_roe_right,recent_vs_early_pct_roic_right,recent_vs_early_pct_debt_to_equity_right,recent_vs_early_pct_ev_ebitda_right,recent_vs_early_pct_pb_ratio_right,recent_vs_early_pct_earnings_stability_right,recent_vs_early_pct_mktcap_to_assets_right,recent_vs_early_pct_interest_coverage_right,latest_value_roe_right,latest_value_roic_right,latest_value_debt_to_equity_right,latest_value_ev_ebitda_right,latest_value_pb_ratio_right,latest_value_earnings_stability_right,latest_value_mktcap_to_assets_right,latest_value_interest_coverage_right,best_peer_group,best_ret_rank,best_vol_rank,best_sharpe_rank,best_n_peers,avg_beta_to_peers,high_beta_any_group,low_beta_any_group,avg_beta_vs_median,recovery_count,deterioration_count,strong_trend_count,fundamental_signal,peer_signal,beta_signal
WM,Industrials,,,true,false,0.25,0.12,1.5,,9.15,0.9,6.0,2.584,0.0032531375125125113,0.00030407907907907913,0.012474099099099098,,0.14160116366366363,,,0.03057745245245245,0.8109380659181455,0.28686327077747986,0.15964437572477785,,4.661719233147806,,,4.408141962421712,0.25,0.12,1.5,,9.15,,,2.584,2.201371249068617,0.3092329617753347,0.7077503034949842,,5.825876447876446,,,4.308369034396431,0.2342259009009008,0.0218936936936937,0.898135135135135,,10.19528378378378,,,2.2015765765765765,73,73,73,,73,,,73,false,false,false,,false,,false,,false,false,false,,false,,false,,0.0,0.0,1.0,,1.0,,1.0,,improving,improving,improving,,improving,,improving,,0.0032531375125125113,0.00030407907907907913,0.012474099099099098,,0.14160116366366363,,0.03057745245245245,,0.8109380659181455,0.28686327077747986,0.15964437572477785,,4.661719233147806,,4.408141962421712,,0.25,0.12,1.5,,9.15,,2.584,,sector_Industrials,0.4117647058823529,0.8235294117647058,0.4117647058823529,17,1.0875174994670922,false,true,0.08529067943996688,0,0,3,STRONG_TREND,PEER_AVERAGE,LOW_BETA
PYPL,Financials,,,false,false,0.18,0.12,0.4,,2.47,0.6,15.0,0.606,0.0029928936354985634,0.0026138006855073396,-0.05720000000000001,,-0.05366121355397952,,-13.806774849693772,-0.03475561859732072,1.654867256637168,0.811320754716981,-0.15164369034994699,,-0.1741293532338308,,-0.9908088235294118,-0.5734729493891798,0.18,0.12,0.4,,2.47,,15.0,0.606,2.769015765126624,2.24586164933903,-0.31602209944751386,,-0.8511648254949167,,-0.31302124352859656,-1.1636925869638635,0.14066600086843248,0.12284863221884496,-0.17160000000000003,,-2.4147546099290786,,-510.85066943866957,-1.5640028368794325,48,48,4,,46,,38,46,false,false,false,,false,,false,false,false,false,false,,false,,false,false,0.0,0.0,1.0,,1.0,,1.0,1.0,improving,improving,declining,,declining,,declining,declining,0.0029928936354985634,0.0026138006855073396,-0.05720000000000001,,-0.05366121355397952,,-0.03475561859732072,-13.806774849693772,1.654867256637168,0.811320754716981,-0.15164369034994699,,-0.1741293532338308,,-0.5734729493891798,-0.9908088235294118,0.18,0.12,0.4,,2.47,,0.606,15.0,sector_Financials,1.0,0.7777777777777778,1.0,18,-0.11517131285743644,false,true,-0.8060153572863837,0,0,4,STRONG_TREND,PEER_LEADER,LOW_BETA
MO,Consumer Staples,,,true,false,0.9,0.25,1.5,,-36.05,0.85,8.0,3.305,-0.004690943862998607,0.001840549873554919,0.04008028391264333,2.938147332333294,0.06044777506383448,-1.1509384299119954,-0.7632699868938402,0.02494747608161548,0.0900502634288137,-0.7028938142492127,8.174311926605506,2.1962218252851486,-2.527720171436471,-0.7831172964877415,-0.2028209481520178,7.229691876750702,0.9,0.25,1.5,9.0,-36.05,0.85,8.0,3.305,-0.39866378439081646,0.1651265877587068,12.227883227586101,5.376767200339301,0.8831655447638154,-1.1746759447316122,-0.3042314222280267,3.508238823977177,-0.25331096860192476,0.09938969317196562,2.16433533128274,8.814441996999882,3.264179853447062,-4.603753719647981,-3.0530799475753607,1.347163708407236,52,55,51,4,52,5,5,55,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,declining,improving,improving,improving,improving,declining,improving,declining,-0.004690943862998607,0.001840549873554919,0.04008028391264333,2.938147332333294,0.06044777506383448,-1.1509384299119954,0.02494747608161548,-0.7632699868938402,0.0900502634288137,-0.7028938142492127,8.174311926605506,2.1962218252851486,-2.527720171436471,-0.7831172964877415,7.229691876750702,-0.2028209481520178,0.9,0.25,1.5,9.0,-36.05,0.85,3.305,8.0,sector_Consumer Staples,0.7692307692307693,0.6153846153846154,0.7692307692307693,13,0.8618239140130812,false,false,-0.03996955818183423,1,2,5,DETERIORATING,PEER_LEADER,NEUTRAL_BETA
INTC,Information Technology,starlink_supply,,false,true,,,,,4.19,,,2.929,-0.0039654254353462546,-0.0036876050627624992,0.002821737888927278,0.8790437654830578,0.006926885773245893,0.01795440228771213,-16.162043001115272,-0.0007302743006454308,-1.713533438651922,-1.0526558891454965,1.1680672268907564,3.6227900956101005,2.0303030303030307,1.306286437279468,-0.9998893307932653,1.681146025878004,0.02,0.01,0.5,12.0,4.19,0.5,5.0,2.929,-3.2105194990768364,-2.688500242802216,0.6097823404037763,3.4041541944101046,0.421491848492144,1.68936443515425,-0.40705775160221636,-0.05674933215649564,-0.29344148221562283,-0.27288277464442495,0.1439086323352912,19.33896284062727,0.5264433187666879,0.39499685032966686,-1066.694838073608,-0.05550084684905274,75,75,52,5,77,5,67,77,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,declining,declining,improving,improving,improving,improving,declining,declining,-0.0039654254353462546,-0.0036876050627624992,0.002821737888927278,0.8790437654830578,0.006926885773245893,0.01795440228771213,-0.0007302743006454308,-16.162043001115272,-1.713533438651922,-1.0526558891454965,1.1680672268907564,3.6227900956101005,2.0303030303030307,1.306286437279468,1.681146025878004,-0.9998893307932653,0.02,0.01,0.5,12.0,4.19,0.5,2.929,5.0,growth_tech_index,0.8571428571428571,0.5,0.8095238095238095,42,0.6553591418839585,false,false,-0.1237729385011721,1,0,3,STRONG_TREND,PEER_LEADER,NEUTRAL_BETA
PM,Consumer Staples,,,true,false,0.7,0.2,2.0,,,0.85,7.0,4.603,0.9112551011353255,-0.06229579392051355,-19.444400773195877,3.700684420146716,20.492849272349275,-1.411687339581575,-0.7817616685228309,0.14991855171253798,-0.1073136517247975,-0.7720797720797721,-0.9797102625492026,1.6139136404079144,63.73124231242312,-0.8433154502219915,-0.26574609251584363,2.883171657528469,0.7,0.2,2.0,12.0,7.0,0.85,7.0,4.603,32.61601077835724,-2.0395130785180866,-2.102064916563005,4.06015893372206,63.7042137862033,-1.301115266056787,-0.41000825702444454,2.304469624957885,16.40259182043586,-1.121324290569244,-136.11080541237115,11.102053260440147,327.8855883575884,-7.058436697907875,-3.9088083426141544,2.6985339308256835,16,19,5,4,14,6,6,19,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,improving,declining,declining,improving,improving,declining,improving,declining,0.9112551011353255,-0.06229579392051355,-19.444400773195877,3.700684420146716,20.492849272349275,-1.411687339581575,0.14991855171253798,-0.7817616685228309,-0.1073136517247975,-0.7720797720797721,-0.9797102625492026,1.6139136404079144,63.73124231242312,-0.8433154502219915,2.883171657528469,-0.26574609251584363,0.7,0.2,2.0,12.0,7.0,0.85,4.603,7.0,sector_Consumer Staples,0.6923076923076923,0.0,0.6153846153846154,13,3.933580476880332,true,false,3.031787004685417,0,1,7,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
LXU,Materials,,,false,false,0.15,0.1,0.8,,1.44,0.5,4.0,0.558,-0.0014015047940340907,-0.0012799849076704551,0.00926177038942424,,-0.009946280991735541,,-0.1455787020596591,-0.0005165289256198353,0.04566050888811433,-0.4910941475826972,2.2258064516129035,,0.2526997840172786,,-0.588201986925413,0.21097954790096873,0.15,0.1,0.8,,1.44,,4.0,0.558,-1.6397862306797406,-0.9204385852911139,2.224283439979837,,-0.21665166516651674,,-1.6912392324955856,-0.02855185015989039,-0.0896963068181818,-0.08191903409090913,0.5649679937548786,,-0.2188181818181819,,-9.317036931818182,-0.011363636363636376,65,65,62,,23,,65,23,false,false,false,,true,,true,false,false,false,false,,false,,false,false,0.0,0.0,0.0,,0.0,,0.0,1.0,declining,declining,improving,,declining,,declining,declining,-0.0014015047940340907,-0.0012799849076704551,0.00926177038942424,,-0.009946280991735541,,-0.0005165289256198353,-0.1455787020596591,0.04566050888811433,-0.4910941475826972,2.2258064516129035,,0.2526997840172786,,0.21097954790096873,-0.588201986925413,0.15,0.1,0.8,,1.44,,0.558,4.0,sector_Materials,0.5714285714285714,0.07142857142857142,0.42857142857142855,14,8.113919220234349,true,false,7.135252846519367,2,0,1,RECOVERING,PEER_AVERAGE,HIGH_BETA
PLTR,Information Technology,growth_ai,,false,true,0.08,0.05,0.0,,34.07,0.35,0.0,,0.03852597210481827,0.026751289095519867,,,1.0530551563820796,,15.624460904480136,1.1526001602564102,-1.0949273212696529,-1.0788767944470739,,,0.6840583970213601,,-1.0,0.45563287397098273,0.08,0.05,,,34.07,,0.0,8.0,-1.0828921888921892,-0.9996170113301475,,,2.0893951515517455,,-4.372124883134946,4.390857753357753,1.001675274725275,0.6955335164835166,,,27.37943406593407,,406.23598351648354,27.662403846153843,27,27,,,27,,27,25,false,false,,,false,,false,false,true,true,,,false,,false,true,0.0,0.0,,,1.0,,1.0,0.0,improving,improving,,,improving,,improving,improving,0.03852597210481827,0.026751289095519867,,,1.0530551563820796,,1.1526001602564102,15.624460904480136,-1.0949273212696529,-1.0788767944470739,,,0.6840583970213601,,0.45563287397098273,-1.0,0.08,0.05,,,34.07,,8.0,0.0,sleeve_growth_ai,0.25,0.5,0.25,4,1.1883268916087346,false,false,0.26618658499488534,0,3,2,DETERIORATING,PEER_LAGGARD,NEUTRAL_BETA
GOOGL,Communication Services,quality_growth,,false,true,0.25,0.22,0.1,,6.89,0.85,40.0,,0.004981943995343722,0.0034522020306538177,0.0008749919161870272,0.793726083530339,0.20470326401271238,,1.3853615912639394,0.14626899921197792,2.371544167228591,2.179190751445087,3.166666666666667,-4.260416666666667,36.675070028011206,,-0.7506568633256764,32.93728222996515,0.25,0.22,0.1,18.0,6.89,,40.0,5.0,8.869369991710414,6.216609020717602,1.3266006471222669,-3.0738101341536366,55.93635702672955,,0.4371105987473493,47.696412786514536,0.23415136778115495,0.16225349544072942,0.041124620060790276,35.71767375886525,9.621053408597483,,65.11199478940516,6.582104964539006,48,48,48,46,48,,48,46,false,false,false,false,false,,false,false,false,false,false,true,false,,false,true,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,improving,improving,improving,improving,improving,,improving,improving,0.004981943995343722,0.0034522020306538177,0.0008749919161870272,0.793726083530339,0.20470326401271238,,0.14626899921197792,1.3853615912639394,2.371544167228591,2.179190751445087,3.166666666666667,-4.260416666666667,36.675070028011206,,32.93728222996515,-0.7506568633256764,0.25,0.22,0.1,18.0,6.89,,5.0,40.0,growth_tech_index,0.5952380952380952,0.30952380952380953,0.5,42,3.9053928681935077,true,false,3.795163110585263,0,2,2,DETERIORATING,PEER_AVERAGE,HIGH_BETA
SPR,Industrials,aerospace_defense,,false,true,-0.1,-0.05,2.0,15.0,1.2,0.4,1.0,0.8,-301.66016417538464,-264.7133330676923,0.1244434153846154,,,,-0.03260446153846151,,-21.473629782833505,-2.8440111420612815,14.85608856088561,,,,-1.0853501695311587,,-0.1,-0.05,2.0,,,,1.0,,-300458.3308519767,-359664.8547115385,11.071478237065426,,,,-0.27035208572521985,,-15083.008208769232,-13235.666653384615,6.22217076923077,,,,-1.6302230769230757,,51,51,51,,,,51,,false,false,false,,,,,false,false,false,false,,,,,false,1.0,1.0,1.0,,,,,1.0,declining,declining,improving,,,,,declining,-301.66016417538464,-264.7133330676923,0.1244434153846154,,,,,-0.03260446153846151,-21.473629782833505,-2.8440111420612815,14.85608856088561,,,,,-1.0853501695311587,-0.1,-0.05,2.0,,,,,1.0,sector_Industrials,0.5,0.5,0.5,17,0.048465035630787,false,true,-0.8785570982693077,0,0,4,STRONG_TREND,PEER_AVERAGE,LOW_BETA
BX,Financials,,,false,false,,,,,11.43,,,4.009,0.0028289201078473105,,0.006804597701149431,,0.3434038461538461,,,0.09376362179487178,0.3485424588086187,,-0.09513930053349133,,1.0769160667091955,,,1.8177652449770887,0.317,,1.602,,11.43,,,4.009,0.31601507203921136,,0.11271419504971451,,1.5009456032949022,,,1.6189402324294409,0.07638084291187738,,0.18372413793103465,,8.241692307692308,,,2.2503269230769227,28,,28,,25,,,25,false,,false,,false,,false,,false,,true,,false,,false,,0.0,,0.0,,1.0,,1.0,,improving,,improving,,improving,,improving,,0.0028289201078473105,,0.006804597701149431,,0.3434038461538461,,0.09376362179487178,,0.3485424588086187,,-0.09513930053349133,,1.0769160667091955,,1.8177652449770887,,0.317,,1.602,,11.43,,4.009,,sector_Financials,0.16666666666666666,0.2777777777777778,0.2222222222222222,18,1.4219211619740397,false,false,0.7310771175450924,0,1,2,NEUTRAL,PEER_LAGGARD,NEUTRAL_BETA
